Year,Month,Source,Producto,Etiqueta,Tamaño,Color,Cajas,Kilos,Importe_Venta
2022,Noviembre,bod,Cebolla ,SIN ETIQUETA,JB MEX,,1,15.0,0.0
2022,Noviembre,bod,Cebolla ,SIN ETIQUETA,JB SELEC,,1,27.0,0.0
2022,Noviembre,bod,Cebolla ,SIN ETIQUETA,LG SEL,,0,27.0,0.0
2022,Noviembre,bod,Cebolla ,SIN ETIQUETA,LM MEX,,2,43.0,0.0
2022,Noviembre,bod,Cebolla ,SIN ETIQUETA,LM SELEC,,9,32.0,0.0
2022,Noviembre,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,0,15.0,0.0
2022,Noviembre,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,0,11.0,0.0
2022,Noviembre,bod,Tomate Bola,TOMATOES ,3 ERA,,26,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BIG TOM,4 X 3,,4,0.0,0.0
2022,Noviembre,bod,Tomate Bola,CAMPO REAL,4 X 3,,8,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BIG TOM,4 X 4,,6,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BUENO,4 X 4,,17,0.0,0.0
2022,Noviembre,bod,Tomate Bola,GENERICA,4 X 4,,66,0.0,0.0
2022,Noviembre,bod,Tomate Bola,TOMATOES ,4 X 4 X 3,,148,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BIG TOM,4 X 5,,4,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BUENO,4 X 5,,9,0.0,0.0
2022,Noviembre,bod,Tomate Bola,GENERICA,4 X 5,,1,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BIG TOM,5 X 5,,5,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BUENO,5 X 5,,5,0.0,0.0
2022,Noviembre,bod,Tomate Bola,CAMPO REAL,5 X 5,,18,0.0,0.0
2022,Noviembre,bod,Tomate Bola,RENE,5 X 5,,4,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BIG TOM,5 X 6,,4,0.0,0.0
2022,Noviembre,bod,Tomate Bola,GENERICA,5 X 6,,5,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BIG TOM,6 X 6,,36,0.0,0.0
2022,Noviembre,bod,Tomate Bola,BUENO,6 X 6,,5,0.0,0.0
2022,Noviembre,bod,Tomate Cherry,GENERICA,SIN TAMAÑO,,1,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,ESTRELLA,LG,,153,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,GENERICA,LG,,2,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,SELECT TOMATE ,LG,,104,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,TOMATOES ,LG,,34,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,VERMEX,LG,,30,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,BARAJAS,MD,,1,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,BIG TOM,MD,,9,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,GENERICA,MD,,66,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,TOMATOES ,MD,,2,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,VIOLETA,MD,,10,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,BERMESÍ,SM,COLOR 4,7,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,BIG TOM,SM,,4,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,ESTRELLA,SM,,67,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,GENERICA,SM,,123,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,TOMATOES ,SM,,2,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,DG,SSM,,48,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,BARAJAS,XL,,9,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,BERMESÍ,XL,,1,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,BIG TOM,XL,,80,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,CDV,XL,,90,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,ESTRELLA,XL,,15,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,GRECO,XL,,13,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,MAYTE,XL,,117,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,TOMATOES ,XL,,2,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,VIOLETA,XL,,2,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,VIVA BAJA,XL,,41,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,3R´S,XXL,,14,0.0,0.0
2022,Noviembre,bod,Tomate Saladete,ABDON,XXL,COLOR 3,7,0.0,0.0
2022,Diciembre,bod,Ajo kgs,SIN ETIQUETA,SIN TAMAÑO,,0,2.0,0.0
2022,Diciembre,bod,Cebolla ,SIN ETIQUETA,JB MEX,,0,12.0,0.0
2022,Diciembre,bod,Cebolla ,SIN ETIQUETA,LG MEX,,0,5.0,0.0
2022,Diciembre,bod,Cebolla ,SELECTO,LG SEL,,0,6.0,0.0
2022,Diciembre,bod,Cebolla ,SIN ETIQUETA,LG SEL,,4,23.0,0.0
2022,Diciembre,bod,Cebolla ,SIN ETIQUETA,LM MEX,,15,255.0,0.0
2022,Diciembre,bod,Cebolla Morada,SIN ETIQUETA,SIN TAMAÑO,,11,11.0,0.0
2022,Diciembre,bod,Jalapeño,SIN ETIQUETA,SIN TAMAÑO,,1,88.0,0.0
2022,Diciembre,bod,Morron ,PLASTICO,SM,,1,0.0,0.0
2022,Diciembre,bod,Morron ,FARMERS,XL,,2,0.0,0.0
2022,Diciembre,bod,Tomate Bola,BIG TOM,4 X 4,,9,0.0,0.0
2022,Diciembre,bod,Tomate Bola,GENERICA,4 X 4,,13,0.0,0.0
2022,Diciembre,bod,Tomate Bola,GREAT FARM,4 X 4,COLOR 4,134,0.0,0.0
2022,Diciembre,bod,Tomate Bola,SIN ETIQUETA,4 X 4,,3,0.0,0.0
2022,Diciembre,bod,Tomate Bola,BIG TOM,4 X 5,,22,0.0,0.0
2022,Diciembre,bod,Tomate Bola,CAMPO REAL,4 X 5,,143,0.0,0.0
2022,Diciembre,bod,Tomate Bola,GENERICA,4 X 5,,72,0.0,0.0
2022,Diciembre,bod,Tomate Bola,GREEN LAND,4 X 5,COLOR 4,15,0.0,0.0
2022,Diciembre,bod,Tomate Bola,RENE,4 X 5,,1,0.0,0.0
2022,Diciembre,bod,Tomate Bola,BIG TOM,5 X 5,,2,0.0,0.0
2022,Diciembre,bod,Tomate Bola,CAMPO REAL,5 X 5,,17,0.0,0.0
2022,Diciembre,bod,Tomate Bola,GREAT FARM,5 X 5,3.5,4,0.0,0.0
2022,Diciembre,bod,Tomate Bola,GREAT FARM,5 X 5,COLOR 4,2,0.0,0.0
2022,Diciembre,bod,Tomate Bola,GREEN LAND,5 X 5,COLOR 4,1,0.0,0.0
2022,Diciembre,bod,Tomate Bola,AMOS,5 X 6,,5,0.0,0.0
2022,Diciembre,bod,Tomate Bola,BIG TOM,5 X 6,,3,0.0,0.0
2022,Diciembre,bod,Tomate Bola,GREEN LAND,5 X 6,COLOR 4,2,0.0,0.0
2022,Diciembre,bod,Tomate Bola,BIG TOM,6 X 6,,19,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,ARROYO VALLEY,HUAJI-BOLA,,58,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,ARROYO VALLEY,LG,,23,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,BIG TOM,LG,,1,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,LG,,182,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,GENERICA,LG,,12,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,LA CRUZ,LG,,43,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,SAN FERNANDO,LG,COLOR 3,52,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,SELECTO,LG,,8,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,TOMATOES ,LG,,1,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,TORERO,LG,,8,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,TRIPLE H,LG,,27,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,VERMEX,LG,,4,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,ARROYO VALLEY,MD,,75,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,MD,,32,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,FRESH 2U,MD,,78,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,GENERICA,MD,,31,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,MAYTE,MD,,18,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,PASO DEL NORTE,MD,,9,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,SANTI,MD,,5,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,TRIPLE H,MD,,114,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,VIOLETA,MD,,76,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,VIOLETA,PAPEL,,11,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,ARROYO VALLEY,SM,,1,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,SM,,394,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,FRESH 2U,SM,,21,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,GENERICA,SM,,109,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,SAN FERNANDO,SM,,26,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,SELECTO,SM,,30,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,FRESH 2U,SSM,,80,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,GENERICA,SSM,,68,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,ARROYO VALLEY,XL,,29,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,BIG TOM,XL,,167,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,CEDRAL,XL,,2,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,XL,,73,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,FRESH 2U,XL,,13,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,GENERICA,XL,,6,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,SANTI,XL,,3,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,SELECTO,XL,,70,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,VIOLETA,XL,,117,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,VIOLETA,XL,COLOR 3,3,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,ARROYO VALLEY,XXL,,3,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,DOÑA ESTHER,XXL,,32,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,ESMERALDA,XXL,,19,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,GALA,XXL,,1,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,GENERICA,XXL,,12,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,KALIFRESH,XXL,,21,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,SELECTO,XXL,,226,0.0,0.0
2022,Diciembre,bod,Tomate Saladete,TRIPLE H,XXL,,22,0.0,0.0
